,tweet_id,sentiment,content
12048,1963427623,positive,"now it's weekend! It's so great!  I saw the rest of Twilight tonight, and i also have read fininsh  Break for know.. Could I do that?"
12049,1963427633,negative,i got locked out my carrrr  had to call a lock smith. - $35.00
12050,1963427710,negative,"@roflcopterfail except the fact that it's been raining since Wednesday, and not supposed to stop till Monday. ew."
12053,1963428009,positive,@KTVL I gave up following @KimSherrell - She seems really nice but clutters the hell out of my feed.  It got annoying.
12054,1963451727,negative,"@FreyaLynn damn, for reals? wtf"
12057,1963452372,negative,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent"
12058,1963452766,negative,@tmg25 i tried to help
12061,1963453092,negative,"These kids are terrible! If I was in Good Evans, I'd call Childline"
12062,1963453137,negative,Bubbletweet hates me
12063,1963454052,negative,soo sick. i hate my life
12064,1963454514,negative,@TerriZSoloCEO and here I didn't think you had a cruel bone in your body ... torturing me with sunshine...hmph
12065,1963454728,negative,@omgamandanicole i dedicated that song to my VW when i sold it
12066,1963454786,positive,@richardepryor You missed me!  lol
12067,1963455027,negative,Well - looks like Hurdle is out.
12068,1963455046,negative,@MissLaura317 Aww internet  But yeah .. he did say he wanted applause after every take he did. Careful what you ask for lol. AHH *twitch*
12069,1963455101,negative,"unopened pack of goat cheese starin me in the face. starving, din not til 6"
12071,1963455206,positive,"@rockinbobyn That movie looks VERY cute, and funny. I never get to go to the movies."
12073,1963457192,negative,Hate fighting
12074,1963457379,negative,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.
12076,1963458810,positive,@mileycyrus http://twitpic.com/5ut6j - aww  he must be an amazing brother!
12077,1963458850,negative,@DutchRaymond gay marriage isn't legal everywhere here.
12078,1963459251,negative,@pokeyp I saw that you were calling but cannot answer as I'm in the second hour of a phone convo with my mom and she won't stop talking
12079,1963459302,positive,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
12081,1963459465,positive,About to go on 6 hour journey home
12082,1963459762,negative,Friday Night and working
12083,1963459813,negative,@darkmindedsith Damn it. I can't film it. Nevermind
12084,1963459933,negative,@nkeathley tried to join the chat but the site would not let me sign in
12085,1963460555,positive,"@hihihammy yeah. because i'll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend"
12086,1963461097,negative,getting sick  cough. cough.
12087,1963461143,negative,#BGT  Piers shouldn't have buzzed when the little girls were singing
12088,1963461201,negative,Just lost Internet.  And I was in a raid for 25 OS.
12089,1963461425,negative,Whew! I literally shopped till I dropped....and sprained my ankle.  Ugh...do you see the sacrifices I make for you??
12090,1963461660,negative,Im @ the dentist  ....scary people here...
12092,1963462012,negative,where did @poonstabby go???
12093,1963462388,negative,@Ms_AliceV No  None in the house and I'm not sure i should drive to the coffee stand. It's worse than I thought it would be.
12094,1963462525,negative,@LisaTalkingTots So sorry to hear your terrible news   Thinking of you all x
12096,1963462651,negative,Comp. Mental Health wouldn't take me. Samuel Rogers center in the city gave me appt. On June 8th. I have 2 days worth of pills left  &lt; ...
12097,1963462721,negative,in a bad mood now  annoying when its sunny
12099,1963463621,negative,NO MORE MSHS!!!!!!!! Gotta go to work...too tired
12101,1963463640,negative,"@KiwiiKink was it for the vma's? i guess so.. also wanna go to london in june for demi lovato concert, but no one's going with me"
12102,1963463783,negative,@saydiemason Well i don't what we should do
12103,1963463909,negative,Ok. Over exagerrated. Twitter is not to bad.... I guess.
12104,1963464350,negative,"is having a profitable day!  Looking forward to Sunday...gonna be a great day -- sad, too, because it's the 5th graders last day!"
12105,1963464620,negative,@Kelly_StrayCat I sorry!!  Me no like when people I like don't feel well. Your tummy?
12107,1963464861,negative,"Is Watching Britains Got Talent, &amp; Is biting her nails. Please don't come off black nail varnish"
12109,1963465314,negative,still freakin out about missing the game!!!  #jonasnewsongs
12110,1963465378,negative,Mower shopping
12111,1963465519,positive,@jennifalconer thought it was rubbish  twins are cute tho!
12112,1963465607,negative,"@jerricklim Well, perhaps that's because I don't find my life fabulous"
12113,1963465726,negative,I sometimes feel like the only person in the world without an iphone
12114,1963465869,negative,@carolinejjordan are you on about BGT im not watching it tonight i cba  my mates where on it on tuesday  xx
12115,1963465928,negative,I burnt my arm.  (just thought you should know)
12116,1963466004,negative,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim
12117,1963473694,negative,twitter is trippin right now with my pic
12118,1963473796,negative,@seschloss No mine looks the same.
12119,1963473872,negative,@SavingAmalthea that sucks
12120,1963474606,positive,as of this point I am done. I am not going to waste my time re downloading all my music. I lost 5k songs
12121,1963474741,positive,@rachelgirl5 I can't go to the grocery store on an empty stomach. That's trouble! I wanna see ur show but not sure ill get to  let u kno
12122,1963474910,negative,i can't find my woody and buzz toys  but i've got my bullseye teddy! @tommcfly do you have toy story toys? 8-)
12123,1963475138,positive,@OfficialMelB Happy Birthday Mel. We miss you in the UK
12124,1963475180,negative,I'm stuffed n can't move
12131,1963476563,negative,hates broken promises.  http://plurk.com/p/x2l3e
12132,1963476994,negative,@smdarie Ahhh I miss you!! I had DQ the other night without you...it broke my heart a bit
12134,1963478031,negative,"Kam just called.  She, Emmy &amp; Laloo went to the Barn.  On their way back now and Keltin is in atomic meltdown mode.  That's a LONG drive"
12135,1963478054,positive,wishes she was in Boston for DMB
12136,1963478147,positive,is reminiscing about this time last yr when she was @ the BH2 listening to some awesome music! Shame it can't be repeated
12137,1963478433,negative,I feel bad for John and Kate. And the 8.
12138,1963478525,negative,@JeremyBeguhn have fun without meee.  i'm going to missss youu
12139,1963478732,negative,@mmsanwar I hate how I won't see you ever again and especially next week because I won't have anyone to go yum cha with
12140,1963479357,negative,"@random_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS"
12141,1963479541,negative,@BingTheCherry he's on zul'jin (i think that's how you spell it) so i doubt they'll ever meet
12142,1963479659,positive,everyone vote for @mileycyrus for the mtv movie awards coz my comp is mashed up and wont let me vote!  i will somehow!!!!!!
12143,1963479877,negative,My Blackberry's got a fatty (battery)  guess we're kinda in the same boat huh @laurensanchez ?
12144,1963479970,negative,Gotta work.  Lonely weekend ahead.
12147,1963480643,positive,@kinahboo imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny
12148,1963480715,negative,I don't want to go to the 3-hour lecture
12150,1963481173,negative,@LiveFreeT because your mean to me and it makes me sad!
12151,1963481328,negative,"Auto uit de running... One down, one yet to build"
12152,1963481349,positive,"@stephanie_hall no  i was gutted when he wasn't. lmao. i think i'm obsessed with him, bahaha."
12154,1963481763,positive,@iFelixGonzalez really?!?! It looks like its going to rain here but its all just gray.... La is a bummer sumtimes
12155,1963482219,negative,i didnt get paid this week  roll on tuesday
12156,1963482300,negative,Hours of refusal upon realisation that tomorrow's #Morrissey gig at Brixton is postponed.   Only been looking fwd to that for 6 monthsish
12157,1963482523,negative,@eprussakov ohï¿½ unfortunately not
12160,1963483174,negative,There is nothing for me to do here @ wk i should just go home... Or i can go look at bathing suits  bah humbug lol
12162,1963484157,positive,"@markhoppus Is there going to be a New-Brunswick, Canada Drive? lol I live far far away"
12163,1963484240,negative,after mad calls..txt..fb msgs my homie finally calls me back I was so worried..I think I care far 2 much..but if anything happened 2 them
12164,1963484339,negative,"Frak. I like sunshine, but I do NOT like heat headaches  shame, because today was lovely otherwise."
12165,1963484466,negative,@gillianre i can barely walk- they're twice the usual size  @ least its now&amp; not in NY ;) ive requested my song;) u retquestin owt 2nite?X
12167,1963485017,negative,When it rains it pours. Life sucks
12168,1963485572,negative,@iheartreading hey sorry i just got the tweet about the puppy... and someone already got it
12169,1963485761,positive,is dreaming of the weekend... awake!
12170,1963485810,positive,"Graduation tonight  I'm gonna miss my boys...Mikey, Dustin, Miles, Charlie, Travy, Nicky, John, Jake, all my boys...I love you guys"
12172,1963486037,positive,Ahh... I love Chinese music. Haha.  Not gonna see my luff til Thursday...
12173,1963486057,negative,I don't know what im doing :S
12174,1963486227,positive,About to clean my room
12175,1963486684,negative,is wondering what happened to all those froggies at the potato farm!
12176,1963486836,negative,@ coming to work w/ a rag on your head.
12177,1963487767,positive,Slowly getting ready for work
12178,1963495155,negative,man iCant send love on Bebo. Cuz im on Skoo Comps. UGH! thiss sucks.
12179,1963495598,negative,@DionneSouth but they weren't that good  I see the cuteness factor getting them through though. #bgt
12180,1963495610,negative,Steve Aoki  sorry. May b nxt time.
12181,1963495788,negative,"@danger_skies  cus it all got too much attention in the end, shes embarrased and i think it just got outta hand a bit poor girl  xX"
12182,1963496176,negative,I'm dreading hearing even worse news tonight
12183,1963496439,negative,SEe waT I Mean bOuT FoLL0w fRiiDaYs... It'S cALLed LoSe f0LloWeRs FridAy... smH
12184,1963496679,negative,Took a short nap now Im ready for work. My sun burn hurts
12187,1963497138,negative,"Hey, @jonaknt I'll be in sa then  maybe if we cross highways we can grab lunch?"
12188,1963497154,negative,But ... but ... who will produce the next Starsailor record?
12189,1963497493,positive,grrh  wii remote dead.. no multiplayer here tonight
12190,1963497537,negative,"@tdwnds1 No problem. At least look on the floor. We won't see the banana skin in our brains ... I step on it once, almost got killed"
12191,1963497808,negative,I have when my plans are messed up. Now i'm stuck at home
